"IdClient","GroupeClient","NomClient","CategorieNomClient","ContactPrincipal","Telephone","SiteWeb","MethodeLivraison","VilleEtat"
"585","Jouets à bout d'aile","Jouets Wingtip (Towaco, NJ)","Boutique de nouveautés","Asha Mudigonda","(201) 555-0100","http://www.wingtiptoys.com/Towaco","Voiture de livraison","Towaco (New Jersey)"
"586","Jouets à bout d'aile","Jouets Wingtip (Lynne, Floride)","Boutique de nouveautés","Anete Kundzina","(239) 555-0100","http://www.wingtiptoys.com/Lynne","Voiture de livraison","Lynne (Floride)"
"587","Jouets à bout d'aile","Jouets Wingtip (Plata, Texas)","Boutique de nouveautés","Daniela Sal","(210) 555-0100","http://www.wingtiptoys.com/Plata","Voiture de livraison","Plata (Texas)"
"588","Jouets à bout d'aile","Jouets Wingtip (Oak Point, Texas)","Boutique de nouveautés","Duangrat Atitarn","(210) 555-0100","http://www.wingtiptoys.com/OakPoint","Voiture de livraison","Oak Point (Texas)"
"589","Jouets à bout d'aile","Jouets à bout d'aile (Alcester, SD)","Boutique de nouveautés","Deviprasad PrabhupÄda","(605) 555-0100","http://www.wingtiptoys.com/Alcester","Voiture de livraison","Alcester (Dakota du Sud)"
"590","Jouets à bout d'aile","Jouets Wingtip (McAdenville, Caroline du Nord)","Boutique de nouveautés","Aija Loukstina","(252) 555-0100","http://www.wingtiptoys.com/McAdenville","Voiture de livraison","McAdenville (Caroline du Nord)"
"591","Jouets à bout d'aile","Jouets Wingtip (Idaho City, ID)","Boutique de nouveautés","Hoc Le","(208) 555-0100","http://www.wingtiptoys.com/IdahoCity","Voiture de livraison","Idaho City (Idaho)"
"592","Jouets à bout d'aile","Jouets Wingtip (Dunkerton, IA)","Boutique de nouveautés","Bhairaam Kidambi","(319) 555-0100","http://www.wingtiptoys.com/Dunkerton","Voiture de livraison","Dunkerton (Iowa)"
"593","Jouets à bout d'aile","Jouets à bout d'aile (Cuyamungue, Nouveau-Mexique)","Boutique de nouveautés","Jae-Hwa Shin","(505) 555-0100","http://www.wingtiptoys.com/Cuyamungue","Voiture de livraison","Cuyamungue (Nouveau Mexique)"
"594","Jouets à bout d'aile","Jouets Wingtip (Marfa, Texas)","Boutique de nouveautés","Catherine Fallaci","(210) 555-0100","http://www.wingtiptoys.com/Marfa","Voiture de livraison","Marfa (Texas)"
"595","Jouets à bout d'aile","Jouets à bout d'aile (Accomac, VA)","Boutique de nouveautés","Baanuraekha Voleti","(276) 555-0100","http://www.wingtiptoys.com/Accomac","Voiture de livraison","Accomac (Virginie)"
"596","Jouets à bout d'aile","Jouets à bout d'aile (Cos Cob, CT)","Boutique de nouveautés","Ranjeet Haldar","(203) 555-0100","http://www.wingtiptoys.com/CosCob","Voiture de livraison","Cos Cob (Connecticut)"
"597","Jouets à bout d'aile","Jouets à bout d'aile (Haycock, AK)","Boutique de nouveautés","Bhaamini Kanaparthi","(907) 555-0100","http://www.wingtiptoys.com/Haycock","Voiture de livraison","Haycock (Alaska)"
"598","Jouets à bout d'aile","Jouets à bout d'aile (Kapa'a, HI)","Boutique de nouveautés","Margit Molnar","(808) 555-0100","http://www.wingtiptoys.com/Kapa'a","Voiture de livraison","Kapa'a (Hawaï)"
"599","Jouets à bout d'aile","Jouets Wingtip (Dickworsham, Texas)","Boutique de nouveautés","Chandni Jandhyala","(210) 555-0100","http://www.wingtiptoys.com/Dickworsham","Voiture de livraison","Dickworsham (Texas)"
"600","Jouets à bout d'aile","Jouets à bout d'aile (Caro, MI)","Boutique de nouveautés","Ljubomir Nesic","(231) 555-0100","http://www.wingtiptoys.com/Caro","Voiture de livraison","Caro (Michigan)"
"601","Jouets à bout d'aile","Jouets Wingtip (Ruthsburg, MD)","Boutique de nouveautés","Telma Hermansson","(240) 555-0100","http://www.wingtiptoys.com/Ruthsburg","Voiture de livraison","Ruthsburg (Maryland)"
"801","Éric Torres","Éric Torres","Entreprise","Éric Torres","(307) 555-0100","http://www.microsoft.com/EricTorres/","Voiture de livraison","Coquille (Wyoming)"
"802","Cosmina Vlad","Cosmina Vlad","Entreprise","Cosmina Vlad","(505) 555-0100","http://www.microsoft.com/CosminaVlad/","Voiture de livraison","Cañon (Nouveau Mexique)"
"803","Bala Dixit","Bala Dixit","Boutique de nouveautés","Bala Dixit","(209) 555-0100","http://www.microsoft.com/BalaDixit/","Voiture de livraison","Termo (Californie)"
"804","Alexandre Riekstins","Alexandre Riekstins","Magasin d'informatique","Alexandre Riekstins","(605) 555-0100","http://www.microsoft.com/AleksandrsRiekstins/","Voiture de livraison","La Bolt (Dakota du Sud)"
"805","Ratan Poddar","Ratan Poddar","Boutique de nouveautés","Ratan Poddar","(907) 555-0100","http://www.microsoft.com/RatanPoddar/","Voiture de livraison","Ekwok (Alaska)"
"806","Shi Tu","Shi Tu","Boutique de nouveautés","Shi Tu","(307) 555-0100","http://www.microsoft.com/ShiTu/","Voiture de livraison","Sinclair (Wyoming)"
"807","Gunnar Lohmus","Gunnar Lohmus","Boutique de cadeaux","Gunnar Lohmus","(201) 555-0100","http://www.microsoft.com/GunnarLohmus/","Voiture de livraison","Wanaque (New Jersey)"
"808","Jackson Kolios","Jackson Kolios","Magasin d'informatique","Jackson Kolios","(209) 555-0100","http://www.microsoft.com/JacksonKolios/","Voiture de livraison","Rail Road Flat (Californie)"
"809","Madhu Dwivedi","Madhu Dwivedi","Magasin d'informatique","Madhu Dwivedi","(802) 555-0100","http://www.microsoft.com/MadhuDwivedi/","Voiture de livraison","Panton (Vermont)"
"810","Alena Kellnerova","Alena Kellnerova","Entreprise","Alena Kellnerova","(303) 555-0100","http://www.microsoft.com/AlenaKellnerova/","Voiture de livraison","Deuxième (Colorado)"
"811","Surendra Sahu","Surendra Sahu","Boutique de nouveautés","Surendra Sahu","(210) 555-0100","http://www.microsoft.com/SurendraSahu/","Voiture de livraison","Old River-Winfree (Texas)"
"812","Célica Barajas","Célica Barajas","Supermarché","Célica Barajas","(270) 555-0100","http://www.microsoft.com/CelicaBarajas/","Voiture de livraison","Drakesboro (Kentucky)"
"813","Shyam Poddar","Shyam Poddar","Entreprise","Shyam Poddar","(218) 555-0100","http://www.microsoft.com/ShyamPoddar/","Voiture de livraison","Tenstrike (Minnesota)"
"814","Johanna Hoornstra","Johanna Hoornstra","Boutique de nouveautés","Johanna Hoornstra","(210) 555-0100","http://www.microsoft.com/JohannaHoornstra/","Voiture de livraison","Petronila (Texas)"
"815","Libuse Valentova","Libuse Valentova","Boutique de nouveautés","Libuse Valentova","(270) 555-0100","http://www.microsoft.com/LibuseValentova/","Voiture de livraison","Elkatawa (Kentucky)"
"816","Harsha Huq","Harsha Huq","Boutique de cadeaux","Harsha Huq","(314) 555-0100","http://www.microsoft.com/HarshaHuq/","Voiture de livraison","Dennis Acres (Missouri)"
"817","Agrita Kanepa","Agrita Kanepa","Supermarché","Agrita Kanepa","(201) 555-0100","http://www.microsoft.com/AgritaKanepa/","Voiture de livraison","Parc Branchburg (New Jersey)"
"818","Liia Orav","Liia Orav","Boutique de nouveautés","Liia Orav","(252) 555-0100","http://www.microsoft.com/LiiaOrav/","Voiture de livraison","Bladenboro (Caroline du Nord)"
"819","Santiago Véra","Santiago Véra","Magasin d'informatique","Santiago Véra","(304) 555-0100","http://www.microsoft.com/SantiagoVera/","Voiture de livraison","Nitro (Virginie occidentale)"
"820","Knut Svensson","Knut Svensson","Magasin d'informatique","Knut Svensson","(201) 555-0100","http://www.microsoft.com/KnutSvensson/","Voiture de livraison","Madison Park (New Jersey)"
"821","Kwanjai Saowaluk","Kwanjai Saowaluk","Supermarché","Kwanjai Saowaluk","(787) 555-0100","http://www.microsoft.com/KwanjaiSaowaluk/","Voiture de livraison","Cataño (Porto Rico - Territoire des États-Unis)"
"822","Suparna Bhattacharya","Suparna Bhattacharya","Supermarché","Suparna Bhattacharya","(314) 555-0100","http://www.microsoft.com/SuparnaBhattacharya/","Voiture de livraison","Ville de Tiff (Missouri)"
"823","Francisca Laureano","Francisca Laureano","Boutique de cadeaux","Francisca Laureano","(319) 555-0100","http://www.microsoft.com/FranciscaLaureano/","Voiture de livraison","Jolley (Iowa)"
"824","Risto Valbé","Risto Valbé","Supermarché","Risto Valbé","(205) 555-0100","http://www.microsoft.com/RistoValbe/","Voiture de livraison","Bazemore (Alabama)"
"825","Jayanta Thakur","Jayanta Thakur","Boutique de cadeaux","Jayanta Thakur","(276) 555-0100","http://www.microsoft.com/JayantaThakur/","Voiture de livraison","Corbeau (Virginie)"
"826","Leïla Carvalho","Leïla Carvalho","Boutique de nouveautés","Leïla Carvalho","(217) 555-0100","http://www.microsoft.com/LeilaCarvalho/","Voiture de livraison","Spillertown (Illinois)"
"827","Crina Grasu","Crina Grasu","Magasin d'informatique","Crina Grasu","(308) 555-0100","http://www.microsoft.com/CrinaGrasu/","Voiture de livraison","Tamora (Nebraska)"
"828","Sercan Celik","Sercan Celik","Boutique de cadeaux","Sercan Celik","(217) 555-0100","http://www.microsoft.com/SercanCelik/","Voiture de livraison","Tolono (Illinois)"
"829","Jack Walker","Jack Walker","Supermarché","Jack Walker","(316) 555-0100","http://www.microsoft.com/JackWalker/","Voiture de livraison","Elbing (Kansas)"
"830","Jana Fialova","Jana Fialova","Boutique de nouveautés","Jana Fialova","(215) 555-0100","http://www.microsoft.com/JanaFialova/","Voiture de livraison","Weigelstown (Pennsylvanie)"
"831","Bhaavan Rai","Bhaavan Rai","Entreprise","Bhaavan Rai","(308) 555-0100","http://www.microsoft.com/BhaavanRai/","Voiture de livraison","Chalco (Nebraska)"
"832","Aakriti Byrraju","Aakriti Byrraju","Supermarché","Aakriti Byrraju","(216) 555-0100","http://www.microsoft.com/AakritiByrraju/","Voiture de livraison","Glenwillow (Ohio)"
"833","Devraj Rao","Devraj Rao","Boutique de nouveautés","Devraj Rao","(385) 555-0100","http://www.microsoft.com/DevrajRao/","Voiture de livraison","Westwater (Utah)"
"834","Cong Hoa","Cong Hoa","Boutique de cadeaux","Cong Hoa","(212) 555-0100","http://www.microsoft.com/CongHoa/","Voiture de livraison","Pont Palatin (New York)"
"835","Dominique Davignon","Dominique Davignon","Supermarché","Dominique Davignon","(209) 555-0100","http://www.microsoft.com/DominicDavignon/","Voiture de livraison","Twin Peaks (Californie)"
"836","Abel Spirlée","Abel Spirlée","Boutique de nouveautés","Abel Spirlée","(218) 555-0100","http://www.microsoft.com/AbelSpirlea/","Voiture de livraison","Markville (Minnesota)"
"837","Anil Sarkar","Anil Sarkar","Supermarché","Anil Sarkar","(215) 555-0100","http://www.microsoft.com/AnilSarkar/","Voiture de livraison","Gardners (Pennsylvanie)"
"838","Pavel Bogdanov","Pavel Bogdanov","Entreprise","Pavel Bogdanov","(339) 555-0100","http://www.microsoft.com/PavelBogdanov/","Voiture de livraison","Nouveau Braintree (Massachusetts[E])"
"839","Juan Morse","Juan Morse","Boutique de nouveautés","Juan Morse","(423) 555-0100","http://www.microsoft.com/JuanMorse/","Voiture de livraison","Billet vert (Tennessee)"
"840","Rodrigo Figueiredo","Rodrigo Figueiredo","Boutique de nouveautés","Rodrigo Figueiredo","(803) 555-0100","http://www.microsoft.com/RodrigoFigueiredo/","Voiture de livraison","Blackville (Caroline du Sud)"
"841","Camille Authier","Camille Authier","Boutique de cadeaux","Camille Authier","(252) 555-0100","http://www.microsoft.com/CamilleAuthier/","Voiture de livraison","Abbottsburg (Caroline du Nord)"
"842","Biju Deb","Biju Deb","Boutique de cadeaux","Biju Deb","(218) 555-0100","http://www.microsoft.com/BijuDeb/","Voiture de livraison","Rivière Deer (Minnesota)"
"843","Marija Justina Pasek","Marija Justina Pasek","Entreprise","Marija Justina Pasek","(215) 555-0100","http://www.microsoft.com/MarijaJustinaPasek/","Voiture de livraison","Marguerite (Pennsylvanie)"
"844","Durdanah Abbasi","Durdanah Abbasi","Supermarché","Durdanah Abbasi","(201) 555-0100","http://www.microsoft.com/DurdanahAbbasi/","Voiture de livraison","Laurence Harbour (New Jersey)"
"845","Emilie Hrdlickova","Emilie Hrdlickova","Entreprise","Emilie Hrdlickova","(803) 555-0100","http://www.microsoft.com/EmilieHrdlickova/","Voiture de livraison","Nouvelle Sion (Caroline du Sud)"
"846","Malorie Bousquet","Malorie Bousquet","Boutique de cadeaux","Malorie Bousquet","(209) 555-0100","http://www.microsoft.com/MalorieBousquet/","Voiture de livraison","Parc Valley View (Californie)"
"847","Kristina Ivanov","Kristina Ivanov","Magasin d'informatique","Kristina Ivanov","(605) 555-0100","http://www.microsoft.com/KristiinaIvanov/","Voiture de livraison","Wounded Knee (Dakota du Sud)"
"848","Alvin Bollinger","Alvin Bollinger","Magasin d'informatique","Alvin Bollinger","(270) 555-0100","http://www.microsoft.com/AlvinBollinger/","Voiture de livraison","Creelsboro (Kentucky)"
"849","Sabine Zalite","Sabine Zalite","Supermarché","Sabine Zalite","(210) 555-0100","http://www.microsoft.com/SabineZalite/","Voiture de livraison","Haltom City (Texas)"
"850","Daakshaayaani Sankaramanchi","Daakshaayaani Sankaramanchi","Boutique de cadeaux","Daakshaayaani Sankaramanchi","(319) 555-0100","http://www.microsoft.com/DaakshaayaaniSankaramanchi/","Voiture de livraison","Spillville (Iowa)"
"851","Ebru Erdogan","Ebru Erdogan","Boutique de cadeaux","Ebru Erdogan","(405) 555-0100","http://www.microsoft.com/EbruErdogan/","Voiture de livraison","Seiling (Oklahoma)"
"852","Bhagavan Atluri","Bhagavan Atluri","Supermarché","Bhagavan Atluri","(229) 555-0100","http://www.microsoft.com/BhagavaanAtluri/","Voiture de livraison","Coosa (Géorgie)"
"853","Catherine Pinto","Catherine Pinto","Boutique de cadeaux","Catherine Pinto","(907) 555-0100","http://www.microsoft.com/CaterinaPinto/","Voiture de livraison","Akhiok (Alaska)"
"854","Daakshaayaani Kommineni","Daakshaayaani Kommineni","Boutique de nouveautés","Daakshaayaani Kommineni","(239) 555-0100","http://www.microsoft.com/DaakshaayaaniKommineni/","Voiture de livraison","Bakers Mill (Floride)"
"855","Anna Mazzanti","Anna Mazzanti","Magasin d'informatique","Anna Mazzanti","(314) 555-0100","http://www.microsoft.com/AnnaMazzanti/","Voiture de livraison","Humansville (Missouri)"
"856","Satish Mittal","Satish Mittal","Entreprise","Satish Mittal","(215) 555-0100","http://www.microsoft.com/SatishMittal/","Voiture de livraison","Essai à sec (Pennsylvanie)"
"857","Clarissa Manfrin","Clarissa Manfrin","Boutique de cadeaux","Clarissa Manfrin","(210) 555-0100","http://www.microsoft.com/ClarissaManfrin/","Voiture de livraison","Ben Arnold (Texas)"
"858","Bimla Prabhupāda","Bimla Prabhupāda","Boutique de nouveautés","Bimla Prabhupāda","(209) 555-0100","http://www.microsoft.com/BimlaPrabhupÄ da/","Voiture de livraison","Yermo (Californie)"
"859","Shah Alizadeh","Shah Alizadeh","Boutique de cadeaux","Shah Alizadeh","(304) 555-0100","http://www.microsoft.com/ShahAlizadeh/","Voiture de livraison","Gassaway (Virginie occidentale)"
"860","Marcela Lucescu","Marcela Lucescu","Entreprise","Marcela Lucescu","(231) 555-0100","http://www.microsoft.com/MarcelaLucescu/","Voiture de livraison","Ewen (Michigan)"
"861","Amarasimha Vinjamuri","Amarasimha Vinjamuri","Supermarché","Amarasimha Vinjamuri","(339) 555-0100","http://www.microsoft.com/AmarasimhaVinjamuri/","Voiture de livraison","North Brookfield (Massachusetts[E])"
"862","Lana Goransson","Lana Goransson","Supermarché","Lana Goransson","(212) 555-0100","http://www.microsoft.com/LanaGoransson/","Voiture de livraison","Châteaugay (New York)"
"863","Jakub Lukes","Jakub Lukes","Entreprise","Jakub Lukes","(212) 555-0100","http://www.microsoft.com/JakubLukes/","Voiture de livraison","Eagle Valley (État de New York)"
"864","Mikhaïl Degtiarev","Mikhaïl Degtiarev","Magasin d'informatique","Mikhaïl Degtiarev","(218) 555-0100","http://www.microsoft.com/MikhailDegtyarev/","Voiture de livraison","Baie des Castors (Minnesota)"
"865","Bijoya Thakur","Bijoya Thakur","Boutique de cadeaux","Bijoya Thakur","(225) 555-0100","http://www.microsoft.com/BijoyaThakur/","Voiture de livraison","Kinder (Louisiane)"
"866","Jay Bhuiyan","Jay Bhuiyan","Boutique de cadeaux","Jay Bhuiyan","(215) 555-0100","http://www.microsoft.com/JayBhuiyan/","Voiture de livraison","Mont Pocono (Pennsylvanie)"
"867","Jasna Cerkez","Jasna Cerkez","Magasin d'informatique","Jasna Cerkez","(304) 555-0100","http://www.microsoft.com/JasnaCerkez/","Voiture de livraison","Elk Garden (Virginie occidentale)"
"868","Laura Sykorova","Laura Sykorova","Boutique de nouveautés","Laura Sykorova","(316) 555-0100","http://www.microsoft.com/LauraSykorova/","Voiture de livraison","Coyville (Kansas)"
"869","Abel Tatarescu","Abel Tatarescu","Boutique de nouveautés","Abel Tatarescu","(217) 555-0100","http://www.microsoft.com/AbelTatarescu/","Voiture de livraison","Parc La Grange (Illinois)"
"870","In-Su Bae","In-Su Bae","Boutique de cadeaux","In-Su Bae","(206) 555-0100","http://www.microsoft.com/In-SuBae/","Voiture de livraison","Meadowdale (Washington)"
"871","Darshana Madhunapantula","Darshana Madhunapantula","Magasin d'informatique","Darshana Madhunapantula","(240) 555-0100","http://www.microsoft.com/DarshanaMadhunapantula/","Voiture de livraison","Plage de Tolchester (Maryland)"
"872","Katerina Hadrabova","Katerina Hadrabova","Entreprise","Katerina Hadrabova","(219) 555-0100","http://www.microsoft.com/KaterinaHadrabova/","Voiture de livraison","La Paz (Indiana)"
"873","Hana Hlouskova","Hana Hlouskova","Supermarché","Hana Hlouskova","(505) 555-0100","http://www.microsoft.com/HanaHlouskova/","Voiture de livraison","Moquino (Nouveau Mexique)"
"874","Daniel Martensson","Daniel Martensson","Boutique de nouveautés","Daniel Martensson","(225) 555-0100","http://www.microsoft.com/DanielMartensson/","Voiture de livraison","Mamou (Louisiane)"
"875","Philippe Walker","Philippe Walker","Boutique de nouveautés","Philippe Walker","(216) 555-0100","http://www.microsoft.com/PhilipWalker/","Voiture de livraison","Waite Hill (Ohio)"
"876","Marie LeBatelier","Marie LeBatelier","Boutique de nouveautés","Marie LeBatelier","(210) 555-0100","http://www.microsoft.com/MarieLeBatelier/","Voiture de livraison","Coupland (Texas)"
"877","Leyla Siavashi","Leyla Siavashi","Boutique de cadeaux","Leyla Siavashi","(201) 555-0100","http://www.microsoft.com/LeylaSiavashi/","Voiture de livraison","Marcella (New Jersey)"
"878","Maison Miriam","Maison Miriam","Entreprise","Maison Miriam","(701) 555-0100","http://www.microsoft.com/MiriamHouse/","Voiture de livraison","Makoti (Dakota du Nord)"
"879","Jitka Necesana","Jitka Necesana","Magasin d'informatique","Jitka Necesana","(212) 555-0100","http://www.microsoft.com/JitkaNecesana/","Voiture de livraison","Lac Conesus (New York)"
"880","Edmée Glissen","Edmée Glissen","Magasin d'informatique","Edmée Glissen","(208) 555-0100","http://www.microsoft.com/EdmeeGlissen/","Voiture de livraison","McCammon (Idaho)"
"881","Magdalena Michnova","Magdalena Michnova","Magasin d'informatique","Magdalena Michnova","(907) 555-0100","http://www.microsoft.com/MagdalenaMichnova/","Voiture de livraison","Wrangell (Alaska)"
"882","Maryann Huddleston","Maryann Huddleston","Boutique de cadeaux","Maryann Huddleston","(304) 555-0100","http://www.microsoft.com/MaryannHuddleston/","Voiture de livraison","Robertsburg (Virginie occidentale)"
"883","Radha Barua","Radha Barua","Boutique de cadeaux","Radha Barua","(405) 555-0100","http://www.microsoft.com/RadhaBarua/","Voiture de livraison","McQueen (Oklahoma)"
"884","Anindya Ghatak","Anindya Ghatak","Magasin d'informatique","Anindya Ghatak","(219) 555-0100","http://www.microsoft.com/AnindyaGhatak/","Voiture de livraison","Suisse (Indiana)"
"885","Chandrashekhar Dasgupta","Chandrashekhar Dasgupta","Entreprise","Chandrashekhar Dasgupta","(208) 555-0100","http://www.microsoft.com/ChandrashekharDasgupta/","Voiture de livraison","New Plymouth (Idaho)"
"886","Debbie Molina","Debbie Molina","Supermarché","Debbie Molina","(270) 555-0100","http://www.microsoft.com/DebbieMolina/","Voiture de livraison","Ail (Kentucky)"
"887","Baran Jonsson","Baran Jonsson","Supermarché","Baran Jonsson","(458) 555-0100","http://www.microsoft.com/BaranJonsson/","Voiture de livraison","Cave Junction (Oregon)"
"888","Jai Lamble","Jai Lamble","Entreprise","Jai Lamble","(479) 555-0100","http://www.microsoft.com/JaiLamble/","Voiture de livraison","Grider (Arkansas)"
"889","Sointu Savonheimo","Sointu Savonheimo","Boutique de cadeaux","Sointu Savonheimo","(701) 555-0100","http://www.microsoft.com/SointuSavonheimo/","Voiture de livraison","Argusville (Dakota du Nord)"
"890","Olia Izmaïlov","Olia Izmaïlov","Magasin d'informatique","Olia Izmaïlov","(210) 555-0100","http://www.microsoft.com/OlyaIzmaylov/","Voiture de livraison","Flowelle (Texas)"
"891","Taneli Riutta","Taneli Riutta","Supermarché","Taneli Riutta","(276) 555-0100","http://www.microsoft.com/TaneliRiutta/","Voiture de livraison","Sandy Level (Virginie)"
"892","Bahaar Asef Zade","Bahaar Asef Zade","Supermarché","Bahaar Asef Zade","(225) 555-0100","http://www.microsoft.com/BahaarAsefzade/","Voiture de livraison","Pont d'Alden (Louisiane)"
"893","Leyla Asef Zade","Leyla Asef Zade","Boutique de nouveautés","Leyla Asef Zade","(216) 555-0100","http://www.microsoft.com/LeylaAsefzade/","Voiture de livraison","West Elkton (Ohio)"
"894","Gabriela Hernandés","Gabriela Hernandés","Entreprise","Gabriela Hernandés","(239) 555-0100","http://www.microsoft.com/GabrielaHernandes/","Voiture de livraison","Quartiers de cyprès (Floride)"
"895","Géza Romain","Géza Romain","Entreprise","Géza Romain","(215) 555-0100","http://www.microsoft.com/GezaRoman/","Voiture de livraison","Ovale (Pennsylvanie)"
"896","Leonardo Folliero","Leonardo Folliero","Supermarché","Leonardo Folliero","(339) 555-0100","http://www.microsoft.com/LeonardoFolliero/","Voiture de livraison","Cotuit (Massachusetts[E])"
"897","Allan Mannik","Allan Mannik","Entreprise","Allan Mannik","(218) 555-0100","http://www.microsoft.com/AllanMannik/","Voiture de livraison","Lac Crystal (Minnesota)"
"898","Gopalgobinda Sikdar","Gopalgobinda Sikdar","Magasin d'informatique","Gopalgobinda Sikdar","(307) 555-0100","http://www.microsoft.com/GopalgobindaSikdar/","Voiture de livraison","Orpha (Wyoming)"
"899","Chin-Sun Chang","Chin-Sun Chang","Entreprise","Chin-Sun Chang","(605) 555-0100","http://www.microsoft.com/Chin-SunChang/","Voiture de livraison","Capa (Dakota du Sud)"
"900","Lilli Sokk","Lilli Sokk","Boutique de cadeaux","Lilli Sokk","(229) 555-0100","http://www.microsoft.com/LilliSokk/","Voiture de livraison","Gresston (Géorgie)"
"901","Adrien Andreasson","Adrien Andreasson","Entreprise","Adrien Andreasson","(217) 555-0100","http://www.microsoft.com/AdrianAndreasson/","Voiture de livraison","Du Quoin (Illinois)"
"902","Kamila Michnova","Kamila Michnova","Supermarché","Kamila Michnova","(210) 555-0100","http://www.microsoft.com/KamilaMichnova/","Voiture de livraison","La colonie (Texas)"
"903","Bing Han","Bing Han","Magasin d'informatique","Bing Han","(228) 555-0100","http://www.microsoft.com/BingHan/","Voiture de livraison","Chérie (Mississippi)"
"904","Olafs Rozite","Olafs Rozite","Entreprise","Olafs Rozite","(316) 555-0100","http://www.microsoft.com/OlafsRozitis/","Voiture de livraison","Sherwin (Kansas)"
"905","Sara Huiting","Sara Huiting","Supermarché","Sara Huiting","(218) 555-0100","http://www.microsoft.com/SaraHuiting/","Voiture de livraison","Bock (Minnesota)"
"906","Ajitaab Pakalapati","Ajitaab Pakalapati","Magasin d'informatique","Ajitaab Pakalapati","(209) 555-0100","http://www.microsoft.com/AjitaabPakalapati/","Voiture de livraison","Caruthers (Californie)"
"907","Eugène Agafitei","Eugène Agafitei","Supermarché","Eugène Agafitei","(252) 555-0100","http://www.microsoft.com/EugenAgafitei/","Voiture de livraison","Shawboro (Caroline du Nord)"
"908","Sumati Bhat","Sumati Bhat","Boutique de nouveautés","Sumati Bhat","(206) 555-0100","http://www.microsoft.com/SumatiBhat/","Voiture de livraison","Harbour Pointe (Washington)"
"909","Dena Glissen","Dena Glissen","Supermarché","Dena Glissen","(316) 555-0100","http://www.microsoft.com/DenaGlissen/","Voiture de livraison","Coffeyville (Kansas)"
"910","Elina Kaleja","Elina Kaleja","Boutique de cadeaux","Elina Kaleja","(225) 555-0100","http://www.microsoft.com/ElinaKaleja/","Voiture de livraison","Golden Meadow (Louisiane)"
"911","Liidia Lepp","Liidia Lepp","Boutique de cadeaux","Liidia Lepp","(276) 555-0100","http://www.microsoft.com/LiidiaLepp/","Voiture de livraison","Oakpark (Virginie)"
"912","Sentourk Volkan","Sentourk Volkan","Magasin d'informatique","Sentourk Volkan","(276) 555-0100","http://www.microsoft.com/Volkansenturk/","Voiture de livraison","Wyndham (Virginie)"
"913","Violetta KlanCisar","Violetta KlanCisar","Supermarché","Violetta KlanCisar","(225) 555-0100","http://www.microsoft.com/ViolettaKlanCisar/","Voiture de livraison","Canne Bayou (Louisiane)"
"914","Chandana Shasthri","Chandana Shasthri","Supermarché","Chandana Shasthri","(803) 555-0100","http://www.microsoft.com/ChandanaShasthri/","Voiture de livraison","Nesmith (Caroline du Sud)"
"915","Ana Florée","Ana Florée","Entreprise","Ana Florée","(210) 555-0100","http://www.microsoft.com/AnaFlorea/","Voiture de livraison","Village du lac Buchanan (Texas)"
"916","Pinja Jantunen","Pinja Jantunen","Boutique de cadeaux","Pinja Jantunen","(308) 555-0100","http://www.microsoft.com/PinjaJantunen/","Voiture de livraison","Nehawka (Nebraska)"
"917","Pari Hosseini","Pari Hosseini","Boutique de nouveautés","Pari Hosseini","(505) 555-0100","http://www.microsoft.com/PariHosseini/","Voiture de livraison","Soham (Nouveau Mexique)"
"918","Isidora Morales","Isidora Morales","Boutique de nouveautés","Isidora Morales","(406) 555-0100","http://www.microsoft.com/IsidoraMorales/","Voiture de livraison","Twodot (Montana)"
"919","Kertu Sokk","Kertu Sokk","Magasin d'informatique","Kertu Sokk","(212) 555-0100","http://www.microsoft.com/KertuSokk/","Voiture de livraison","Greig (New York)"
"920","Gayatri Gajula","Gayatri Gajula","Magasin d'informatique","Gayatri Gajula","(212) 555-0100","http://www.microsoft.com/GayatriGajula/","Voiture de livraison","Shenorock (New York)"
"921","Victoria Lacusta","Victoria Lacusta","Supermarché","Victoria Lacusta","(212) 555-0100","http://www.microsoft.com/VictoriaLacusta/","Voiture de livraison","Conewango (État de New York)"
"922","Sumati Chatterjee","Sumati Chatterjee","Boutique de cadeaux","Sumati Chatterjee","(231) 555-0100","http://www.microsoft.com/SumatiChatterjee/","Voiture de livraison","Muskegon Nord (Michigan)"
"923","Taï Bach","Taï Bach","Boutique de nouveautés","Taï Bach","(219) 555-0100","http://www.microsoft.com/TaiBach/","Voiture de livraison","Fortville (Indiana)"
"924","Eva Schulteisz","Eva Schulteisz","Boutique de nouveautés","Eva Schulteisz","(252) 555-0100","http://www.microsoft.com/EvaSchulteisz/","Voiture de livraison","Hightsville (Caroline du Nord)"
"925","Peut ozcan","Peut ozcan","Entreprise","Peut ozcan","(215) 555-0100","http://www.microsoft.com/Canozcan/","Voiture de livraison","Oley (Pennsylvanie)"
"926","Richard Frère","Richard Frère","Entreprise","Richard Frère","(339) 555-0100","http://www.microsoft.com/RichardFriar/","Voiture de livraison","North Eastham (Massachusetts[E])"
"927","Matyas Sedlar","Matyas Sedlar","Boutique de nouveautés","Matyas Sedlar","(270) 555-0100","http://www.microsoft.com/MatyasSedlar/","Voiture de livraison","Ville de Calvert (Kentucky)"
"928","Arijit Bhuiyan","Arijit Bhuiyan","Magasin d'informatique","Arijit Bhuiyan","(212) 555-0100","http://www.microsoft.com/ArijitBhuiyan/","Voiture de livraison","Esopus (New York)"
